"idSubject" "idActivity" "nameActivity" "variableMeasurement" "avgMeasurement"
10 2 "walking upstairs" "FrequenceBodyGyroscopeMeanFreqY" 0.0734377932783333
10 2 "walking upstairs" "FrequenceBodyGyroscopeMeanFreqZ" 0.0366931660383333
10 2 "walking upstairs" "FrequenceBodyGyroscopeMeanX" -0.9661191675
10 2 "walking upstairs" "FrequenceBodyGyroscopeMeanY" -0.976870853
10 2 "walking upstairs" "FrequenceBodyGyroscopeMeanZ" -0.9572695305
10 2 "walking upstairs" "FrequenceBodyGyroscopeStdX" -0.971946495
10 2 "walking upstairs" "FrequenceBodyGyroscopeStdY" -0.977034021833333
10 2 "walking upstairs" "FrequenceBodyGyroscopeStdZ" -0.961499603833333
10 2 "walking upstairs" "TimeBodyAccelerometerJerkMagMean" -0.978933889
10 2 "walking upstairs" "TimeBodyAccelerometerJerkMagStd" -0.970288294833333
10 2 "walking upstairs" "TimeBodyAccelerometerJerkMeanX" 0.0775130550833333
10 2 "walking upstairs" "TimeBodyAccelerometerJerkMeanY" 0.00330831786383333
10 2 "walking upstairs" "TimeBodyAccelerometerJerkMeanZ" 0.000510105274833334
10 2 "walking upstairs" "TimeBodyAccelerometerJerkStdX" -0.977836345
10 2 "walking upstairs" "TimeBodyAccelerometerJerkStdY" -0.962510329833333
10 2 "walking upstairs" "TimeBodyAccelerometerJerkStdZ" -0.9852148295
10 2 "walking upstairs" "TimeBodyAccelerometerMagMean" -0.9617663145
10 2 "walking upstairs" "TimeBodyAccelerometerMagStd" -0.942239747
10 2 "walking upstairs" "TimeBodyAccelerometerMeanX" 0.2792260805
10 2 "walking upstairs" "TimeBodyAccelerometerMeanY" -0.0137410699333333
10 2 "walking upstairs" "TimeBodyAccelerometerMeanZ" -0.1082356298
10 2 "walking upstairs" "TimeBodyAccelerometerStdX" -0.976914667166667
10 2 "walking upstairs" "TimeBodyAccelerometerStdY" -0.929141091633333
10 2 "walking upstairs" "TimeBodyAccelerometerStdZ" -0.972264913
10 2 "walking upstairs" "TimeBodyGyroscopeJerkMagMean" -0.984314541333333
10 2 "walking upstairs" "TimeBodyGyroscopeJerkMagStd" -0.979257408333333
10 2 "walking upstairs" "TimeBodyGyroscopeJerkMeanX" -0.0984885261
10 2 "walking upstairs" "TimeBodyGyroscopeJerkMeanY" -0.0386820786833333
10 2 "walking upstairs" "TimeBodyGyroscopeJerkMeanZ" -0.0560434883966667
10 2 "walking upstairs" "TimeBodyGyroscopeJerkStdX" -0.978483352166667
10 2 "walking upstairs" "TimeBodyGyroscopeJerkStdY" -0.983924353
10 2 "walking upstairs" "TimeBodyGyroscopeJerkStdZ" -0.982318139166667
10 2 "walking upstairs" "TimeBodyGyroscopeMagMean" -0.948394682666667
10 2 "walking upstairs" "TimeBodyGyroscopeMagStd" -0.946460267166667
10 2 "walking upstairs" "TimeBodyGyroscopeMeanX" -0.0342448434966667
10 2 "walking upstairs" "TimeBodyGyroscopeMeanY" -0.078152882769
10 2 "walking upstairs" "TimeBodyGyroscopeMeanZ" 0.0966117812
10 2 "walking upstairs" "TimeBodyGyroscopeStdX" -0.970429545833333
10 2 "walking upstairs" "TimeBodyGyroscopeStdY" -0.976850974833333
10 2 "walking upstairs" "TimeBodyGyroscopeStdZ" -0.957569497
10 2 "walking upstairs" "TimeGravityAccelerometerMagMean" -0.9617663145
10 2 "walking upstairs" "TimeGravityAccelerometerMagStd" -0.942239747
10 2 "walking upstairs" "TimeGravityAccelerometerMeanX" 0.582637512166667
10 2 "walking upstairs" "TimeGravityAccelerometerMeanY" 0.2814715215
10 2 "walking upstairs" "TimeGravityAccelerometerMeanZ" 0.1506301434
10 2 "walking upstairs" "TimeGravityAccelerometerStdX" -0.9719009915
10 2 "walking upstairs" "TimeGravityAccelerometerStdY" -0.961517524833333
10 2 "walking upstairs" "TimeGravityAccelerometerStdZ" -0.973718302333333
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMagMean" -0.398398451363248
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMagMeanFreq" 0.12717476854406
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMagStd" -0.446280697635769
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanFreqX" -0.0856086178596154
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanFreqY" -0.181063512296154
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanFreqZ" -0.0208108510961538
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanX" -0.436761689484615
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanY" -0.450402445118248
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanZ" -0.654781895967094
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkStdX" -0.444119132470983
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkStdY" -0.451626571504701
10 3 "walking downstairs" "FrequenceBodyAccelerometerJerkStdZ" -0.726013573974359
10 3 "walking downstairs" "FrequenceBodyAccelerometerMagMean" -0.407807233704274
10 3 "walking downstairs" "FrequenceBodyAccelerometerMagMeanFreq" 0.151585663446154
10 3 "walking downstairs" "FrequenceBodyAccelerometerMagStd" -0.552739646816667
10 3 "walking downstairs" "FrequenceBodyAccelerometerMeanFreqX" -0.198237467184402
10 3 "walking downstairs" "FrequenceBodyAccelerometerMeanFreqY" 0.088899044042735
10 3 "walking downstairs" "FrequenceBodyAccelerometerMeanFreqZ" 0.126955803301549
10 3 "walking downstairs" "FrequenceBodyAccelerometerMeanX" -0.418694276739316
10 3 "walking downstairs" "FrequenceBodyAccelerometerMeanY" -0.380394009936325
10 3 "walking downstairs" "FrequenceBodyAccelerometerMeanZ" -0.572754894505128
10 3 "walking downstairs" "FrequenceBodyAccelerometerStdX" -0.429098457335897
10 3 "walking downstairs" "FrequenceBodyAccelerometerStdY" -0.430554427691538
10 3 "walking downstairs" "FrequenceBodyAccelerometerStdZ" -0.537241875010256
10 3 "walking downstairs" "FrequenceBodyGyroscopeJerkMagMean" -0.713252357820513
10 3 "walking downstairs" "FrequenceBodyGyroscopeJerkMagMeanFreq" 0.135779552295726
10 3 "walking downstairs" "FrequenceBodyGyroscopeJerkMagStd" -0.737951108418803
10 3 "walking downstairs" "FrequenceBodyGyroscopeMagMean" -0.585222602952991
10 3 "walking downstairs" "FrequenceBodyGyroscopeMagMeanFreq" 0.00472568984011538
10 3 "walking downstairs" "FrequenceBodyGyroscopeMagStd" -0.593770651726496
10 3 "walking downstairs" "FrequenceBodyGyroscopeMeanFreqX" -0.0933071451660684
10 3 "walking downstairs" "FrequenceBodyGyroscopeMeanFreqY" -0.129584765945726
10 3 "walking downstairs" "FrequenceBodyGyroscopeMeanFreqZ" -0.0723224360760684
10 3 "walking downstairs" "FrequenceBodyGyroscopeMeanX" -0.531727937426966
10 3 "walking downstairs" "FrequenceBodyGyroscopeMeanY" -0.564114631944444
10 3 "walking downstairs" "FrequenceBodyGyroscopeMeanZ" -0.467504644086325
10 3 "walking downstairs" "FrequenceBodyGyroscopeStdX" -0.621040868816239
10 3 "walking downstairs" "FrequenceBodyGyroscopeStdY" -0.460535897286325
10 3 "walking downstairs" "FrequenceBodyGyroscopeStdZ" -0.565036981154701
10 3 "walking downstairs" "TimeBodyAccelerometerJerkMagMean" -0.474897326746876
10 3 "walking downstairs" "TimeBodyAccelerometerJerkMagStd" -0.416276937898718
10 3 "walking downstairs" "TimeBodyAccelerometerJerkMeanX" 0.0804000423888889
10 3 "walking downstairs" "TimeBodyAccelerometerJerkMeanY" 0.0153774046898718
10 3 "walking downstairs" "TimeBodyAccelerometerJerkMeanZ" -0.0143982101450427
10 3 "walking downstairs" "TimeBodyAccelerometerJerkStdX" -0.414395232038462
10 3 "walking downstairs" "TimeBodyAccelerometerJerkStdY" -0.431961308787137
10 3 "walking downstairs" "TimeBodyAccelerometerJerkStdZ" -0.690604755970085
10 3 "walking downstairs" "TimeBodyAccelerometerMagMean" -0.384739666615641
10 3 "walking downstairs" "TimeBodyAccelerometerMagStd" -0.44358190387041
10 3 "walking downstairs" "TimeBodyAccelerometerMeanX" 0.276238831213675
10 3 "walking downstairs" "TimeBodyAccelerometerMeanY" -0.0188857189162821
10 3 "walking downstairs" "TimeBodyAccelerometerMeanZ" -0.112087661002564
10 3 "walking downstairs" "TimeBodyAccelerometerStdX" -0.425216183982906
10 3 "walking downstairs" "TimeBodyAccelerometerStdY" -0.386704550776068
10 3 "walking downstairs" "TimeBodyAccelerometerStdZ" -0.523113372540812
10 3 "walking downstairs" "TimeBodyGyroscopeJerkMagMean" -0.670402026880342
10 3 "walking downstairs" "TimeBodyGyroscopeJerkMagStd" -0.714863988119658
10 3 "walking downstairs" "TimeBodyGyroscopeJerkMeanX" -0.11062834367265
10 3 "walking downstairs" "TimeBodyGyroscopeJerkMeanY" -0.043380952132265
10 3 "walking downstairs" "TimeBodyGyroscopeJerkMeanZ" -0.0554261378425641
10 3 "walking downstairs" "TimeBodyGyroscopeJerkStdX" -0.632669178589744
10 3 "walking downstairs" "TimeBodyGyroscopeJerkStdY" -0.713441119059829
10 3 "walking downstairs" "TimeBodyGyroscopeJerkStdZ" -0.611026435705128
10 3 "walking downstairs" "TimeBodyGyroscopeMagMean" -0.412441627912821
10 3 "walking downstairs" "TimeBodyGyroscopeMagStd" -0.541830959732991
10 3 "walking downstairs" "TimeBodyGyroscopeMeanX" -0.0144658378235897
10 3 "walking downstairs" "TimeBodyGyroscopeMeanY" -0.0863038250719359
10 3 "walking downstairs" "TimeBodyGyroscopeMeanZ" 0.089594378107906
10 3 "walking downstairs" "TimeBodyGyroscopeStdX" -0.597873796746581
10 3 "walking downstairs" "TimeBodyGyroscopeStdY" -0.492482432210256
10 3 "walking downstairs" "TimeBodyGyroscopeStdZ" -0.505981516216239
10 3 "walking downstairs" "TimeGravityAccelerometerMagMean" -0.384739666615641
10 3 "walking downstairs" "TimeGravityAccelerometerMagStd" -0.44358190387041
10 3 "walking downstairs" "TimeGravityAccelerometerMeanX" 0.65835911957265
10 3 "walking downstairs" "TimeGravityAccelerometerMeanY" -0.165177771367521
10 3 "walking downstairs" "TimeGravityAccelerometerMeanZ" 0.0307366662204145
10 3 "walking downstairs" "TimeGravityAccelerometerStdX" -0.964245853333333
10 3 "walking downstairs" "TimeGravityAccelerometerStdY" -0.95273087965812
10 3 "walking downstairs" "TimeGravityAccelerometerStdZ" -0.929729024405983
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMagMean" -0.638505427183871
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMagMeanFreq" 0.14857431310914
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMagStd" -0.636955052134409
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanFreqX" -0.0041257197944086
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanFreqY" -0.184961636962903
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanFreqZ" -0.0947475274123656
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanX" -0.659962097978441
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanY" -0.677425008402742
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkMeanZ" -0.758238879408602
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkStdX" -0.67299670577957
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkStdY" -0.674141468072581
12 3 "walking downstairs" "FrequenceBodyAccelerometerJerkStdZ" -0.796308612258064
12 3 "walking downstairs" "FrequenceBodyAccelerometerMagMean" -0.617897670354839
12 3 "walking downstairs" "FrequenceBodyAccelerometerMagMeanFreq" 0.0429490008070699
12 3 "walking downstairs" "FrequenceBodyAccelerometerMagStd" -0.682955169813979
12 3 "walking downstairs" "FrequenceBodyAccelerometerMeanFreqX" -0.180325464786559
12 3 "walking downstairs" "FrequenceBodyAccelerometerMeanFreqY" 0.00270278789193548
12 3 "walking downstairs" "FrequenceBodyAccelerometerMeanFreqZ" 0.0802747388301075
12 3 "walking downstairs" "FrequenceBodyAccelerometerMeanX" -0.637131722208064
12 3 "walking downstairs" "FrequenceBodyAccelerometerMeanY" -0.617370170090323
12 3 "walking downstairs" "FrequenceBodyAccelerometerMeanZ" -0.705415178817204
12 3 "walking downstairs" "FrequenceBodyAccelerometerStdX" -0.639348459586021
12 3 "walking downstairs" "FrequenceBodyAccelerometerStdY" -0.63100314140914
12 3 "walking downstairs" "FrequenceBodyAccelerometerStdZ" -0.696665096612903
12 3 "walking downstairs" "FrequenceBodyGyroscopeJerkMagMean" -0.819220973494624
12 3 "walking downstairs" "FrequenceBodyGyroscopeJerkMagMeanFreq" 0.110370491252097
12 3 "walking downstairs" "FrequenceBodyGyroscopeJerkMagStd" -0.829129754193548
12 3 "walking downstairs" "FrequenceBodyGyroscopeMagMean" -0.752048340967742
12 3 "walking downstairs" "FrequenceBodyGyroscopeMagMeanFreq" -0.076619992427957
12 3 "walking downstairs" "FrequenceBodyGyroscopeMagStd" -0.742461579639785
12 3 "walking downstairs" "FrequenceBodyGyroscopeMeanFreqX" -0.10951505243172
12 3 "walking downstairs" "FrequenceBodyGyroscopeMeanFreqY" -0.107254486672581
12 3 "walking downstairs" "FrequenceBodyGyroscopeMeanFreqZ" -0.102634655530645
12 3 "walking downstairs" "FrequenceBodyGyroscopeMeanX" -0.71569500327957
12 3 "walking downstairs" "FrequenceBodyGyroscopeMeanY" -0.771175710268817
12 3 "walking downstairs" "FrequenceBodyGyroscopeMeanZ" -0.666367678483871
12 3 "walking downstairs" "FrequenceBodyGyroscopeStdX" -0.781057375053763
12 3 "walking downstairs" "FrequenceBodyGyroscopeStdY" -0.779444961236559
12 3 "walking downstairs" "FrequenceBodyGyroscopeStdZ" -0.679272873655914
12 3 "walking downstairs" "TimeBodyAccelerometerJerkMagMean" -0.684974084575269
12 3 "walking downstairs" "TimeBodyAccelerometerJerkMagStd" -0.636898344297849
12 3 "walking downstairs" "TimeBodyAccelerometerJerkMeanX" 0.0799354253827957
12 3 "walking downstairs" "TimeBodyAccelerometerJerkMeanY" 0.00147809411698925
12 3 "walking downstairs" "TimeBodyAccelerometerJerkMeanZ" -0.0106609660939785
12 3 "walking downstairs" "TimeBodyAccelerometerJerkStdX" -0.650790264784946
12 3 "walking downstairs" "TimeBodyAccelerometerJerkStdY" -0.664699691132473
12 3 "walking downstairs" "TimeBodyAccelerometerJerkStdZ" -0.777908761827957
12 3 "walking downstairs" "TimeBodyAccelerometerMagMean" -0.613018446822043
12 3 "walking downstairs" "TimeBodyAccelerometerMagStd" -0.621456341182258
12 3 "walking downstairs" "TimeBodyAccelerometerMeanX" 0.272145794677419
12 3 "walking downstairs" "TimeBodyAccelerometerMeanY" -0.0182299075608413
12 3 "walking downstairs" "TimeBodyAccelerometerMeanZ" -0.105735506451613
12 3 "walking downstairs" "TimeBodyAccelerometerStdX" -0.638208440290323
12 3 "walking downstairs" "TimeBodyAccelerometerStdY" -0.608983265026882
12 3 "walking downstairs" "TimeBodyAccelerometerStdZ" -0.682615496811828
12 3 "walking downstairs" "TimeBodyGyroscopeJerkMagMean" -0.807753381612903
12 3 "walking downstairs" "TimeBodyGyroscopeJerkMagStd" -0.817815795430108
12 3 "walking downstairs" "TimeBodyGyroscopeJerkMeanX" -0.073416747110215
12 3 "walking downstairs" "TimeBodyGyroscopeJerkMeanY" -0.0421957057096774
12 3 "walking downstairs" "TimeBodyGyroscopeJerkMeanZ" -0.0617431983833333
12 3 "walking downstairs" "TimeBodyGyroscopeJerkStdX" -0.772069692150538
12 3 "walking downstairs" "TimeBodyGyroscopeJerkStdY" -0.829185586182796
12 3 "walking downstairs" "TimeBodyGyroscopeJerkStdZ" -0.775458577365591
12 3 "walking downstairs" "TimeBodyGyroscopeMagMean" -0.66459948788172
12 3 "walking downstairs" "TimeBodyGyroscopeMagStd" -0.715896647204301
12 3 "walking downstairs" "TimeBodyGyroscopeMeanX" -0.0575264551461828
12 3 "walking downstairs" "TimeBodyGyroscopeMeanY" -0.0714218698580645
12 3 "walking downstairs" "TimeBodyGyroscopeMeanZ" 0.100946227484946
12 3 "walking downstairs" "TimeBodyGyroscopeStdX" -0.764316840252151
12 3 "walking downstairs" "TimeBodyGyroscopeStdY" -0.774444433548387
12 3 "walking downstairs" "TimeBodyGyroscopeStdZ" -0.650750149365591
12 3 "walking downstairs" "TimeGravityAccelerometerMagMean" -0.613018446822043
12 3 "walking downstairs" "TimeGravityAccelerometerMagStd" -0.621456341182258
12 3 "walking downstairs" "TimeGravityAccelerometerMeanX" 0.749117763666667
12 3 "walking downstairs" "TimeGravityAccelerometerMeanY" -0.0295853747510753
12 3 "walking downstairs" "TimeGravityAccelerometerMeanZ" 0.0924517595346237
12 3 "walking downstairs" "TimeGravityAccelerometerStdX" -0.96330852155914
12 3 "walking downstairs" "TimeGravityAccelerometerStdY" -0.959772033870968
12 3 "walking downstairs" "TimeGravityAccelerometerStdZ" -0.93954763188172
12 4 "sitting" "FrequenceBodyAccelerometerJerkMagMean" -0.461153229439552
12 4 "sitting" "FrequenceBodyAccelerometerJerkMagMeanFreq" 0.0954383111791045
12 4 "sitting" "FrequenceBodyAccelerometerJerkMagStd" -0.480918839647015
12 4 "sitting" "FrequenceBodyAccelerometerJerkMeanFreqX" -0.105604273753731
12 4 "sitting" "FrequenceBodyAccelerometerJerkMeanFreqY" -0.232084104223881
12 4 "sitting" "FrequenceBodyAccelerometerJerkMeanFreqZ" -0.101473479845821
12 4 "sitting" "FrequenceBodyAccelerometerJerkMeanX" -0.51464202580597
12 4 "sitting" "FrequenceBodyAccelerometerJerkMeanY" -0.471744804389552
12 4 "sitting" "FrequenceBodyAccelerometerJerkMeanZ" -0.799284140671642
12 4 "sitting" "FrequenceBodyAccelerometerJerkStdX" -0.505745022388806
12 4 "sitting" "FrequenceBodyAccelerometerJerkStdY" -0.447339284527239
12 4 "sitting" "FrequenceBodyAccelerometerJerkStdZ" -0.825620583955224
12 4 "sitting" "FrequenceBodyAccelerometerMagMean" -0.47792395599403
12 4 "sitting" "FrequenceBodyAccelerometerMagMeanFreq" 0.120904002453955
12 4 "sitting" "FrequenceBodyAccelerometerMagStd" -0.605529765076119
12 4 "sitting" "FrequenceBodyAccelerometerMeanFreqX" -0.188475319269179
12 4 "sitting" "FrequenceBodyAccelerometerMeanFreqY" 0.102421127053731
12 4 "sitting" "FrequenceBodyAccelerometerMeanFreqZ" 0.0531374202022388
12 4 "sitting" "FrequenceBodyAccelerometerMeanX" -0.498119157841045
12 4 "sitting" "FrequenceBodyAccelerometerMeanY" -0.392694131024627
12 4 "sitting" "FrequenceBodyAccelerometerMeanZ" -0.75610207
12 4 "sitting" "FrequenceBodyAccelerometerStdX" -0.514152324191791
12 4 "sitting" "FrequenceBodyAccelerometerStdY" -0.444910001659702
12 4 "sitting" "FrequenceBodyAccelerometerStdZ" -0.728469606492537
12 4 "sitting" "FrequenceBodyGyroscopeJerkMagMean" -0.749207546626866
12 4 "sitting" "FrequenceBodyGyroscopeJerkMagMeanFreq" 0.0153660009272388
12 4 "sitting" "FrequenceBodyGyroscopeJerkMagStd" -0.753265165522388
12 4 "sitting" "FrequenceBodyGyroscopeMagMean" -0.669095112974627
12 4 "sitting" "FrequenceBodyGyroscopeMagMeanFreq" -0.00238888715097015
12 4 "sitting" "FrequenceBodyGyroscopeMagStd" -0.687480054074627
12 4 "sitting" "FrequenceBodyGyroscopeMeanFreqX" -0.049418997688806
12 4 "sitting" "FrequenceBodyGyroscopeMeanFreqY" -0.107386749104701
12 4 "sitting" "FrequenceBodyGyroscopeMeanFreqZ" -0.0124011894201493
12 4 "sitting" "FrequenceBodyGyroscopeMeanX" -0.585669505506716
12 4 "sitting" "FrequenceBodyGyroscopeMeanY" -0.708184516268657
12 4 "sitting" "FrequenceBodyGyroscopeMeanZ" -0.64488048111194
12 4 "sitting" "FrequenceBodyGyroscopeStdX" -0.707831066395522
12 4 "sitting" "FrequenceBodyGyroscopeStdY" -0.669622323059701
12 4 "sitting" "FrequenceBodyGyroscopeStdZ" -0.748431752686567
12 4 "sitting" "TimeBodyAccelerometerJerkMagMean" -0.553813266144776
12 4 "sitting" "TimeBodyAccelerometerJerkMagStd" -0.468462139639552
12 4 "sitting" "TimeBodyAccelerometerJerkMeanX" 0.0572366455208955
12 4 "sitting" "TimeBodyAccelerometerJerkMeanY" 0.010632586489403
12 4 "sitting" "TimeBodyAccelerometerJerkMeanZ" 0.0155338481445373
12 4 "sitting" "TimeBodyAccelerometerJerkStdX" -0.487513853589552
12 4 "sitting" "TimeBodyAccelerometerJerkStdY" -0.441798499370224
12 4 "sitting" "TimeBodyAccelerometerJerkStdZ" -0.813044700746269
12 4 "sitting" "TimeBodyAccelerometerMagMean" -0.485419876919403
12 4 "sitting" "TimeBodyAccelerometerMagStd" -0.509050737147015
12 4 "sitting" "TimeBodyAccelerometerMeanX" 0.275639357761194
12 4 "sitting" "TimeBodyAccelerometerMeanY" -0.0184861388459702
12 4 "sitting" "TimeBodyAccelerometerMeanZ" -0.107917262447761
12 4 "sitting" "TimeBodyAccelerometerStdX" -0.508665196767164
12 4 "sitting" "TimeBodyAccelerometerStdY" -0.401357613464179
12 4 "sitting" "TimeBodyAccelerometerStdZ" -0.722443639029851
12 4 "sitting" "TimeBodyGyroscopeJerkMagMean" -0.735015701865672
12 4 "sitting" "TimeBodyGyroscopeJerkMagStd" -0.742760839925373
12 4 "sitting" "TimeBodyGyroscopeJerkMeanX" -0.0726924262059701
12 4 "sitting" "TimeBodyGyroscopeJerkMeanY" -0.0457374795179104
12 4 "sitting" "TimeBodyGyroscopeJerkMeanZ" -0.0515110922703731
12 4 "sitting" "TimeBodyGyroscopeJerkStdX" -0.623189590291045
12 4 "sitting" "TimeBodyGyroscopeJerkStdY" -0.786312781716418
12 4 "sitting" "TimeBodyGyroscopeJerkStdZ" -0.71311417830597
12 4 "sitting" "TimeBodyGyroscopeMagMean" -0.585957269414925
12 4 "sitting" "TimeBodyGyroscopeMagStd" -0.641774640228657
12 4 "sitting" "TimeBodyGyroscopeMeanX" -0.0702784362985075
12 4 "sitting" "TimeBodyGyroscopeMeanY" -0.0422418424895522
12 4 "sitting" "TimeBodyGyroscopeMeanZ" 0.089311570049403
12 4 "sitting" "TimeBodyGyroscopeStdX" -0.677307561997761
12 4 "sitting" "TimeBodyGyroscopeStdY" -0.680398804104478
12 4 "sitting" "TimeBodyGyroscopeStdZ" -0.699245741395522
12 4 "sitting" "TimeGravityAccelerometerMagMean" -0.485419876919403
12 4 "sitting" "TimeGravityAccelerometerMagStd" -0.509050737147015
12 4 "sitting" "TimeGravityAccelerometerMeanX" 0.629964778955224
12 4 "sitting" "TimeGravityAccelerometerMeanY" 0.112652596558955
12 4 "sitting" "TimeGravityAccelerometerMeanZ" -0.0494520137037313
12 4 "sitting" "TimeGravityAccelerometerStdX" -0.973039656865672
12 4 "sitting" "TimeGravityAccelerometerStdY" -0.961684570149254
12 4 "sitting" "TimeGravityAccelerometerStdZ" -0.956887170522388
13 4 "sitting" "FrequenceBodyAccelerometerJerkMagMean" -0.607295296423853
13 4 "sitting" "FrequenceBodyAccelerometerJerkMagMeanFreq" 0.182861249947095
13 4 "sitting" "FrequenceBodyAccelerometerJerkMagStd" -0.617075473106453
13 4 "sitting" "FrequenceBodyAccelerometerJerkMeanFreqX" -0.0241961823456881
13 4 "sitting" "FrequenceBodyAccelerometerJerkMeanFreqY" -0.238328546685321
13 4 "sitting" "FrequenceBodyAccelerometerJerkMeanFreqZ" -0.120605488176024
13 4 "sitting" "FrequenceBodyAccelerometerJerkMeanX" -0.66008217407156
13 4 "sitting" "FrequenceBodyAccelerometerJerkMeanY" -0.603340489937615
13 4 "sitting" "FrequenceBodyAccelerometerJerkMeanZ" -0.710831730361468
13 4 "sitting" "FrequenceBodyAccelerometerJerkStdX" -0.649606227431844
13 4 "sitting" "FrequenceBodyAccelerometerJerkStdY" -0.562129866937645
13 4 "sitting" "FrequenceBodyAccelerometerJerkStdZ" -0.744823539571865
13 4 "sitting" "FrequenceBodyAccelerometerMagMean" -0.589928108599083
13 4 "sitting" "FrequenceBodyAccelerometerMagMeanFreq" 0.0849475684648318
13 4 "sitting" "FrequenceBodyAccelerometerMagStd" -0.665344858593272
13 4 "sitting" "FrequenceBodyAccelerometerMeanFreqX" -0.222056646711315
13 4 "sitting" "FrequenceBodyAccelerometerMeanFreqY" -0.0348311463927523
13 4 "sitting" "FrequenceBodyAccelerometerMeanFreqZ" 0.0487260271941896
13 4 "sitting" "FrequenceBodyAccelerometerMeanX" -0.638817912651682
13 4 "sitting" "FrequenceBodyAccelerometerMeanY" -0.493467193137125
13 4 "sitting" "FrequenceBodyAccelerometerMeanZ" -0.629736258731804
13 4 "sitting" "FrequenceBodyAccelerometerStdX" -0.620602036452599
13 4 "sitting" "FrequenceBodyAccelerometerStdY" -0.462584458627829
13 4 "sitting" "FrequenceBodyAccelerometerStdZ" -0.599036895271407
13 4 "sitting" "FrequenceBodyGyroscopeJerkMagMean" -0.712054366504281
13 4 "sitting" "FrequenceBodyGyroscopeJerkMagMeanFreq" 0.157417463421743
13 4 "sitting" "FrequenceBodyGyroscopeJerkMagStd" -0.733183567759939
13 4 "sitting" "FrequenceBodyGyroscopeMagMean" -0.652225306544343
13 4 "sitting" "FrequenceBodyGyroscopeMagMeanFreq" 0.0625891805875841
13 4 "sitting" "FrequenceBodyGyroscopeMagStd" -0.691915161336391
13 4 "sitting" "FrequenceBodyGyroscopeMeanFreqX" -0.112645469406422
13 4 "sitting" "FrequenceBodyGyroscopeMeanFreqY" -0.0806130190608563
13 4 "sitting" "FrequenceBodyGyroscopeMeanFreqZ" -0.00505036969339144
13 4 "sitting" "FrequenceBodyGyroscopeMeanX" -0.65864242140581
13 4 "sitting" "FrequenceBodyGyroscopeMeanY" -0.647152817899388
13 4 "sitting" "FrequenceBodyGyroscopeMeanZ" -0.620471226529052
13 4 "sitting" "FrequenceBodyGyroscopeStdX" -0.734657989051988
13 4 "sitting" "FrequenceBodyGyroscopeStdY" -0.650623558847401
13 4 "sitting" "FrequenceBodyGyroscopeStdZ" -0.685774481529052
13 4 "sitting" "TimeBodyAccelerometerJerkMagMean" -0.625466938809174
13 4 "sitting" "TimeBodyAccelerometerJerkMagStd" -0.610248540269939
13 4 "sitting" "TimeBodyAccelerometerJerkMeanX" 0.0794393034550306
13 4 "sitting" "TimeBodyAccelerometerJerkMeanY" 0.00387961953328135
13 4 "sitting" "TimeBodyAccelerometerJerkMeanZ" -0.0123485923641621
13 4 "sitting" "TimeBodyAccelerometerJerkStdX" -0.638889532599083
13 4 "sitting" "TimeBodyAccelerometerJerkStdY" -0.569700547488012
13 4 "sitting" "TimeBodyAccelerometerJerkStdZ" -0.728452966311927
13 4 "sitting" "TimeBodyAccelerometerMagMean" -0.539871637249541
13 4 "sitting" "TimeBodyAccelerometerMagStd" -0.597230982062691
13 4 "sitting" "TimeBodyAccelerometerMeanX" 0.275895876198777
13 4 "sitting" "TimeBodyAccelerometerMeanY" -0.0176504796070948
13 4 "sitting" "TimeBodyAccelerometerMeanZ" -0.109135285550765
13 4 "sitting" "TimeBodyAccelerometerStdX" -0.624844460199083
13 4 "sitting" "TimeBodyAccelerometerStdY" -0.448816097853364
13 4 "sitting" "TimeBodyAccelerometerStdZ" -0.587230562129052
13 4 "sitting" "TimeBodyGyroscopeJerkMagMean" -0.712745036012232
13 4 "sitting" "TimeBodyGyroscopeJerkMagStd" -0.712056186747706
13 4 "sitting" "TimeBodyGyroscopeJerkMeanX" -0.0881182379434251
13 4 "sitting" "TimeBodyGyroscopeJerkMeanY" -0.0440836605146789
